-22	450	0.0	0.0	
1	200	0.0	0.0	
-14	200	0.0	0.0	
-7	450	0.0	0.0	
6	50	0.0	0.0	
-19	350	0.0	0.0	
-2	300	0.0	0.0	
-11	100	0.0	0.0	
-24	500	0.0	0.0	
3	150	0.0	0.0	
-16	250	0.0	0.0	
-5	400	0.0	0.0	
-8	0	0.0	0.0	
8	0	0.0	0.0	
-21	400	0.0	0.0	
0	250	0.0	0.0	
-13	150	0.0	0.0	
-8	500	0.0	0.0	
5	100	0.0	0.0	
-18	300	0.0	0.0	
-3	350	0.0	0.0	
-10	50	0.0	0.0	
-23	450	0.0	0.0	
2	200	0.0	0.0	
-15	200	0.0	0.0	
-6	450	0.0	0.0	
7	50	0.0	0.0	
-20	350	0.0	0.0	
-1	300	0.0	0.0	
-12	100	0.0	0.0	
-25	500	0.0	0.0	
4	150	0.0	0.0	
-17	250	0.0	0.0	
-4	400	0.0	0.0	
-9	0	0.0	0.0	
9	0	0.0	0.0	
-22	400	0.0	0.0	
1	250	0.0	0.0	
-14	150	0.0	0.0	
-7	500	0.0	0.0	
6	100	0.0	0.0	
-19	300	0.0	0.0	
-2	350	0.0	0.0	
-11	50	0.0	0.0	
-24	450	0.0	0.0	
3	200	0.0	0.0	
-16	200	0.0	0.0	
-5	450	0.0	0.0	
8	50	0.0	0.0	
-21	350	0.0038813694314324696	7.25664781203376E-5	
0	300	0.0	0.0	
-13	100	0.0	0.0	
-26	500	0.0	0.0	
5	150	0.0	0.0	
-18	250	0.0	0.0	
-3	400	0.0	0.0	
-10	0	0.0	0.0	
10	0	0.0	0.0	
-23	400	0.0	0.0	
2	250	0.0	0.0	
-15	150	0.0	0.0	
-6	500	0.0	0.0	
7	100	0.0	0.0	
-20	300	0.0	0.0	
-1	350	0.0	0.0	
-12	50	0.0	0.0	
-25	450	0.0	0.0	
4	200	0.0	0.0	
-17	200	0.0	0.0	
-4	450	0.0	0.0	
9	50	0.0	0.0	
-22	350	0.0	0.0	
1	300	0.0	0.0	
-14	100	0.0	0.0	
-27	500	0.0	0.0	
6	150	0.0	0.0	
-19	250	0.0	0.0	
-2	400	0.0	0.0	
-11	0	0.0	0.0	
11	0	0.0	0.0	
-24	400	0.0	0.0	
3	250	0.0	0.0	
-16	150	0.0	0.0	
-5	500	0.0	0.0	
8	100	0.0	0.0	
-21	300	0.0	0.0	
0	350	0.0	0.0	
-13	50	0.0	0.0	
-26	450	0.0	0.0	
5	200	0.0	0.0	
-18	200	0.0	0.0	
-3	450	0.0	0.0	
10	50	0.0	0.0	
-23	350	0.0	0.0	
2	300	0.0	0.0	
-15	100	0.0	0.0	
-28	500	0.0	0.0	
7	150	0.0	0.0	
-20	250	0.0	0.0	
-1	400	0.0	0.0	
-12	0	0.0	0.0	
12	0	0.0	0.0	
-25	400	0.0	0.0	
4	250	0.0	0.0	
-17	150	0.0	0.0	
-4	500	0.0	0.0	
9	100	0.0	0.0	
-22	300	0.0	0.0	
1	350	0.0	0.0	
-14	50	0.0	0.0	
-27	450	0.0	0.0	
6	200	0.0	0.0	
-19	200	0.0	0.0	
-2	450	0.0	0.0	
11	50	0.0	0.0	
-24	350	0.0	0.0	
3	300	0.0	0.0	
-16	100	0.0	0.0	
-29	500	0.0	0.0	
8	150	0.0	0.0	
-21	250	0.0	0.0	
0	400	0.0	0.0	
-13	0	0.0	0.0	
13	0	0.0	0.0	
-26	400	0.0	0.0	
5	250	0.0	0.0	
-18	150	0.0	0.0	
-3	500	0.0	0.0	
10	100	0.0	0.0	
-23	300	0.0	0.0	
2	350	0.0	0.0	
-15	50	0.0	0.0	
-28	450	0.0	0.0	
7	200	0.0	0.0	
-20	200	0.0	0.0	
-1	450	0.0	0.0	
12	50	0.0	0.0	
-25	350	0.0	0.0	
4	300	0.0	0.0	
-17	100	0.0	0.0	
-30	500	0.0	0.0	
9	150	0.0	0.0	
-22	250	0.0	0.0	
1	400	0.0	0.0	
-14	0	0.0	0.0	
14	0	0.0	0.0	
-27	400	0.0	0.0	
6	250	0.0	0.0	
-19	150	0.0	0.0	
-2	500	0.0	0.0	
11	100	0.0	0.0	
-24	300	0.0	0.0	
3	350	0.0	0.0	
-16	50	0.0	0.0	
-29	450	0.0	0.0	
8	200	0.0	0.0	
-21	200	0.0	0.0	
0	450	0.0	0.0	
13	50	0.0	0.0	
-26	350	0.0	0.0	
5	300	0.0	0.0	
-18	100	0.0	0.0	
-31	500	0.0	0.0	
10	150	0.0	0.0	
-23	250	0.0	0.0	
2	400	0.0	0.0	
-15	0	0.0	0.0	
15	0	0.0	0.0	
-28	400	0.0	0.0	
7	250	0.0	0.0	
-20	150	0.0	0.0	
-1	500	0.0	0.0	
12	100	0.0	0.0	
-25	300	0.0	0.0	
4	350	0.0	0.0	
-17	50	0.0	0.0	
-30	450	0.0	0.0	
9	200	0.0	0.0	
-22	200	0.0	0.0	
1	450	0.0	0.0	
14	50	0.0	0.0	
-27	350	0.0	0.0	
6	300	0.0	0.0	
-19	100	0.0	0.0	
-32	500	0.0	0.0	
11	150	0.0	0.0	
-24	250	0.0	0.0	
3	400	0.0	0.0	
-16	0	0.0	0.0	
16	0	0.0	0.0	
-29	400	0.0	0.0	
8	250	0.0	0.0	
-21	150	0.0	0.0	
0	500	0.0	0.0	
13	100	0.0	0.0	
-26	300	0.0	0.0	
5	350	0.0	0.0	
-18	50	0.0	0.0	
-31	450	0.01723836366105234	3.438260257420459E-4	
10	200	0.0	0.0	
-23	200	0.0	0.0	
2	450	0.0	0.0	
15	50	0.0	0.0	
-28	350	5.102500640303348E-4	9.539687154616673E-6	
7	300	0.0	0.0	
-20	100	0.0	0.0	
-33	500	0.0	0.0	
12	150	0.0	0.0	
-25	250	0.0	0.0	
4	400	0.0	0.0	
-17	0	0.0	0.0	
17	0	0.0	0.0	
-30	400	0.0	0.0	
9	250	0.0	0.0	
-22	150	0.0	0.0	
1	500	0.0	0.0	
14	100	0.0	0.0	
-27	300	0.0	0.0	
6	350	0.0	0.0	
-19	50	0.0	0.0	
-32	450	0.0	0.0	
11	200	0.0	0.0	
-24	200	0.0	0.0	
3	450	0.0	0.0	
16	50	0.0	0.0	
-29	350	0.0	0.0	
8	300	0.0	0.0	
-21	100	0.0	0.0	
-34	500	0.0	0.0	
13	150	0.0	0.0	
-26	250	0.0	0.0	
5	400	0.0	0.0	
-18	0	0.0	0.0	
18	0	0.0	0.0	
-31	400	0.0	0.0	
10	250	0.0	0.0	
-23	150	0.0	0.0	
2	500	0.0	0.0	
15	100	0.0	0.0	
-28	300	0.0	0.0	
7	350	0.0	0.0	
-20	50	0.0	0.0	
-33	450	0.0	0.0	
12	200	0.0	0.0	
-25	200	0.0	0.0	
4	450	0.0	0.0	
17	50	0.0	0.0	
-30	350	0.0	0.0	
9	300	0.0	0.0	
-22	100	0.0	0.0	
-35	500	0.0	0.0	
14	150	0.0	0.0	
-27	250	0.0	0.0	
6	400	0.0	0.0	
-19	0	0.0	0.0	
19	0	0.0	0.0	
-32	400	0.0	0.0	
11	250	0.0	0.0	
-24	150	0.0	0.0	
3	500	0.0	0.0	
16	100	0.0	0.0	
-29	300	0.0	0.0	
8	350	0.0	0.0	
-21	50	0.0	0.0	
-34	450	0.0	0.0	
13	200	0.0	0.0	
-26	200	0.0	0.0	
5	450	0.0	0.0	
18	50	0.0	0.0	
-31	350	0.0	0.0	
10	300	0.0	0.0	
-23	100	0.0	0.0	
-36	500	0.0	0.0	
15	150	0.0	0.0	
-28	250	0.0	0.0	
7	400	0.0	0.0	
-20	0	0.0	0.0	
20	0	0.0	0.0	
-33	400	0.0	0.0	
12	250	0.0	0.0	
-25	150	0.0	0.0	
4	500	0.0	0.0	
17	100	0.0	0.0	
-30	300	0.0012315461106167669	2.2541539391224753E-5	
9	350	0.0	0.0	
-22	50	0.0	0.0	
-35	450	0.0	0.0	
14	200	0.0	0.0	
-27	200	0.0	0.0	
6	450	0.0	0.0	
19	50	0.0	0.0	
-32	350	0.0	0.0	
11	300	0.0	0.0	
-24	100	0.0	0.0	
-37	500	0.0	0.0	
16	150	0.0	0.0	
-29	250	0.0	0.0	
8	400	0.0	0.0	
-21	0	0.0	0.0	
21	0	0.0	0.0	
-34	400	0.027979244408751647	5.361423402927766E-4	
13	250	0.0	0.0	
-26	150	0.0	0.0	
5	500	0.0	0.0	
18	100	0.0	0.0	
-31	300	0.0	0.0	
10	350	0.0	0.0	
-23	50	0.0	0.0	
-36	450	0.0	0.0	
15	200	0.0	0.0	
-28	200	0.0	0.0	
7	450	0.0	0.0	
20	50	0.0	0.0	
-33	350	0.0035932525935852924	6.71798163817198E-5	
12	300	0.0	0.0	
-25	100	0.0	0.0	
-38	500	0.02804016501625209	5.535174586402102E-4	
17	150	0.0	0.0	
-30	250	0.0	0.0	
9	400	0.0	0.0	
-22	0	0.0	0.0	
22	0	0.0	0.0	
-35	400	0.018232738911751256	3.4937838803952316E-4	
14	250	0.0	0.0	
-27	150	0.0	0.0	
6	500	0.0	0.0	
19	100	0.0	0.0	
-32	300	0.002268779949183196	4.152649434207684E-5	
11	350	0.0	0.0	
-24	50	0.0	0.0	
-37	450	0.0	0.0	
16	200	0.0	0.0	
-29	200	0.0	0.0	
8	450	0.0	0.0	
21	50	0.0	0.0	
-34	350	0.0	0.0	
13	300	0.0	0.0	
-26	100	0.0	0.0	
-39	500	0.013643205905672764	2.6931912334453447E-4	
18	150	0.0	0.0	
-31	250	0.0	0.0	
10	400	0.0	0.0	
-23	0	0.0	0.0	
23	0	0.0	0.0	
-36	400	0.026418865691378576	5.062421369472651E-4	
15	250	0.0	0.0	
-28	150	0.0	0.0	
7	500	0.0	0.0	
20	100	0.0	0.0	
-33	300	0.0	0.0	
12	350	0.0	0.0	
-25	50	0.0	0.0	
-38	450	0.0	0.0	
17	200	0.0	0.0	
-30	200	0.0	0.0	
9	450	0.0	0.0	
22	50	0.0	0.0	
-35	350	3.420961418379908E-5	6.39586430260945E-7	
14	300	0.0	0.0	
-27	100	0.0	0.0	
-40	500	0.0	0.0	
19	150	0.0	0.0	
-32	250	0.0	0.0	
11	400	0.0	0.0	
-24	0	0.0	0.0	
24	0	0.0	0.0	
-37	400	0.0	0.0	
16	250	0.0	0.0	
-29	150	0.0	0.0	
8	500	0.0	0.0	
21	100	0.0	0.0	
-34	300	0.0	0.0	
13	350	0.0	0.0	
-26	50	0.0	0.0	
-39	450	0.0	0.0	
18	200	0.0	0.0	
-31	200	0.0	0.0	
10	450	0.0	0.0	
23	50	0.0	0.0	
-36	350	0.03434667737207071	6.421489775856777E-4	
15	300	0.0	0.0	
-28	100	0.0	0.0	
-41	500	0.0	0.0	
20	150	0.0	0.0	
-33	250	0.0	0.0	
12	400	0.0	0.0	
-25	0	0.0	0.0	
25	0	0.0	0.0	
-38	400	0.0	0.0	
17	250	0.0	0.0	
-30	150	0.0	0.0	
9	500	0.0	0.0	
22	100	0.0	0.0	
-35	300	0.0	0.0	
14	350	0.0	0.0	
-27	50	0.0	0.0	
-40	450	0.0010889021949738375	2.1718587766281614E-5	
19	200	0.0	0.0	
-32	200	0.0	0.0	
11	450	0.0	0.0	
24	50	0.0	0.0	
-37	350	0.004477694109830484	8.37154250299381E-5	
16	300	0.0	0.0	
-29	100	0.0	0.0	
-42	500	0.0017829973240969382	3.5196659756617455E-5	
21	150	0.0	0.0	
-34	250	0.0	0.0	
13	400	0.0	0.0	
-26	0	0.0	0.0	
26	0	0.0	0.0	
-39	400	0.02125734688160474	4.0733636473592755E-4	
18	250	0.0	0.0	
-31	150	0.0	0.0	
10	500	0.0	0.0	
23	100	0.0	0.0	
-36	300	0.0	0.0	
15	350	0.0	0.0	
-28	50	0.0	0.0	
-41	450	0.01289903863358875	2.5727646060166637E-4	
20	200	0.0	0.0	
-33	200	0.0	0.0	
12	450	0.0	0.0	
25	50	0.0	0.0	
-38	350	0.0	0.0	
17	300	0.0	0.0	
-30	100	0.0	0.0	
-43	500	0.0	0.0	
22	150	0.0	0.0	
-35	250	0.0	0.0	
14	400	0.0	0.0	
-27	0	0.0	0.0	
27	0	0.0	0.0	
-40	400	0.0	0.0	
19	250	0.0	0.0	
-32	150	0.0	0.0	
11	500	0.0	0.0	
24	100	0.0	0.0	
-37	300	0.0	0.0	
16	350	0.0	0.0	
-29	50	0.0	0.0	
-42	450	0.0485583128332637	9.685148803259923E-4	
21	200	0.0	0.0	
-34	200	0.0	0.0	
13	450	0.0	0.0	
26	50	0.0	0.0	
-39	350	0.024676890855860067	4.613616642280923E-4	
18	300	0.0	0.0	
-31	100	0.0	0.0	
-44	500	0.02552193600227892	5.038072046784173E-4	
23	150	0.0	0.0	
-36	250	0.0	0.0	
15	400	0.0	0.0	
-28	0	0.0	0.0	
28	0	0.0	0.0	
-41	400	0.0087112175597907	1.669256146118386E-4	
20	250	0.0	0.0	
-33	150	0.0	0.0	
12	500	0.0	0.0	
25	100	0.0	0.0	
-38	300	0.0	0.0	
17	350	0.0	0.0	
-30	50	0.0	0.0	
-43	450	0.002433618302292799	4.853948585276324E-5	
22	200	0.0	0.0	
-35	200	0.0	0.0	
14	450	0.0	0.0	
27	50	0.0	0.0	
-40	350	0.005723008877574457	1.0699795673501076E-4	
19	300	0.0	0.0	
-32	100	0.0	0.0	
-45	500	0.017791706223299154	3.5121120035798095E-4	
24	150	0.0	0.0	
-37	250	0.0	0.0	
16	400	0.0	0.0	
-29	0	0.0	0.0	
29	0	0.0	0.0	
-42	400	0.0	0.0	
21	250	0.0	0.0	
-34	150	0.0	0.0	
13	500	0.0	0.0	
26	100	0.0	0.0	
-39	300	0.035674691743274964	6.529698419477797E-4	
18	350	0.0	0.0	
-31	50	0.0	0.0	
-44	450	0.0025973188757434968	5.180455895876889E-5	
23	200	0.0	0.0	
-36	200	0.0	0.0	
15	450	0.0	0.0	
28	50	0.0	0.0	
-41	350	5.149729658702063E-4	9.627987008336357E-6	
20	300	0.0	0.0	
-33	100	0.0	0.0	
-46	500	0.09776661024280202	0.0019299289290950442	
25	150	0.0	0.0	
-38	250	0.0	0.0	
17	400	0.0	0.0	
-30	0	0.0	0.0	
30	0	0.0	0.0	
-43	400	0.03759542888594366	7.204090622588694E-4	
22	250	0.0	0.0	
-35	150	0.0	0.0	
14	500	0.0	0.0	
27	100	0.0	0.0	
-40	300	2.910056713567566E-4	5.326406983391781E-6	
19	350	0.0	0.0	
-32	50	0.0	0.0	
-45	450	0.06358537693657737	0.0012682356560795936	
24	200	0.0	0.0	
-37	200	0.0	0.0	
16	450	0.0	0.0	
29	50	0.0	0.0	
-42	350	0.0	0.0	
21	300	0.0	0.0	
-34	100	0.0	0.0	
-47	500	0.045793384349502454	9.03968921473165E-4	
26	150	0.0	0.0	
-39	250	8.382844918012557E-4	1.5486206351902295E-5	
18	400	0.0	0.0	
-31	0	0.0	0.0	
31	0	0.0	0.0	
-44	400	0.024586282750312455	4.711259167788433E-4	
23	250	0.0	0.0	
-36	150	0.0	0.0	
15	500	0.0	0.0	
28	100	0.0	0.0	
-41	300	0.0	0.0	
20	350	0.0	0.0	
-33	50	0.0	0.0	
-46	450	0.003534077857302638	7.048858976590085E-5	
25	200	0.0	0.0	
-38	200	0.0	0.0	
17	450	0.0	0.0	
30	50	0.0	0.0	
-43	350	0.03153793141132126	5.896363770958324E-4	
22	300	0.0	0.0	
-35	100	0.0	0.0	
-48	500	0.023939592132156323	4.725714770292566E-4	
27	150	0.0	0.0	
-40	250	0.01784852025970301	3.2972799869402937E-4	
19	400	0.0	0.0	
-32	0	0.0	0.0	
32	0	0.0	0.0	
-45	400	0.008505618595082759	1.6298589742398597E-4	
24	250	0.0	0.0	
-37	150	3.6982248520710064E-4	6.794685230249328E-6	
16	500	0.0	0.0	
29	100	0.0	0.0	
-42	300	5.124487277274061E-4	9.379578306057352E-6	
21	350	0.0	0.0	
-34	50	0.0	0.0	
-47	450	0.04172255620806203	8.321729931494763E-4	
26	200	0.0	0.0	
-39	200	5.445630087727007E-5	1.020158104554948E-6	
18	450	0.0	0.0	
31	50	0.0	0.0	
-44	350	0.0	0.0	
23	300	0.0	0.0	
-36	100	0.0	0.0	
-49	500	0.00885347144322646	1.7476897908974586E-4	
28	150	0.0	0.0	
-41	250	0.01649196922158828	3.046674977440576E-4	
20	400	0.0	0.0	
-33	0	0.0	0.0	
33	0	0.0	0.0	
-46	400	0.024646655185724134	4.72282782144395E-4	
25	250	0.0	0.0	
-38	150	0.0010405827263267429	1.911844834817292E-5	
17	500	0.0	0.0	
30	100	0.0	0.0	
-43	300	0.012394777523174283	2.2686715777469032E-4	
22	350	0.0	0.0	
-35	50	0.0	0.0	
-48	450	0.07841076368463033	0.0015639338966955867	
27	200	0.0	0.0	
-40	200	0.00170425519459798	3.1926695735675484E-5	
19	450	0.0	0.0	
32	50	0.0	0.0	
-45	350	0.02125559721201659	3.973968098809012E-4	
24	300	0.0	0.0	
-37	100	0.0	0.0	
-50	500	0.01599908681247434	3.158245990304297E-4	
29	150	0.0	0.0	
-42	250	0.019423483742644288	3.5882338305588386E-4	
21	400	0.0	0.0	
-34	0	0.0	0.0	
34	0	0.0	0.0	
-47	400	0.02384890473239834	4.569961722285843E-4	
26	250	0.0	0.0	
-39	150	0.00125	2.2966036078242726E-5	
18	500	0.0	0.0	
31	100	0.0	0.0	
-44	300	0.020672824122515514	3.7838394784274064E-4	
23	350	0.0	0.0	
-36	50	0.0	0.0	
-49	450	0.012025364314475795	2.3985067850077076E-4	
28	200	0.0	0.0	
-41	200	0.0	0.0	
20	450	0.0	0.0	
33	50	0.0	0.0	
-46	350	0.04704422858938892	8.795436881049822E-4	
25	300	0.0	0.0	
-38	100	0.0	0.0	
-51	500	0.09234205894617038	0.0018228473963638817	
30	150	0.0	0.0	
-43	250	0.01998550038136884	3.6920590322131046E-4	
22	400	0.0	0.0	
-35	0	0.0	0.0	
35	0	0.0	0.0	
-48	400	0.060521653034662996	0.0011597246952902754	
27	250	0.0	0.0	
-40	150	0.0	0.0	
19	500	0.0	0.0	
32	100	0.0	0.0	
-45	300	0.03861837391402751	7.068493735668057E-4	
24	350	0.0	0.0	
-37	50	0.0	0.0	
-50	450	0.06340805155803081	0.0012646988308119716	
29	200	0.0	0.0	
-42	200	0.025300242087878157	4.7396254606644133E-4	
21	450	0.0	0.0	
34	50	0.0	0.0	
-47	350	0.053440348991685746	9.991262064474888E-4	
26	300	0.0	0.0	
-39	100	0.0	0.0	
-52	500	0.20705305540131547	0.004087261289760608	
31	150	0.0	0.0	
-44	250	0.007878592253227821	1.4554665699924633E-4	
23	400	0.0	0.0	
-36	0	0.0	0.0	
36	0	0.0	0.0	
-49	400	0.1472660054920622	0.002821932561030367	
28	250	0.0	0.0	
-41	150	0.0	0.0	
20	500	0.0	0.0	
33	100	0.0	0.0	
-46	300	0.0013441665097949746	2.4602880937794747E-5	
25	350	0.0	0.0	
-38	50	0.0	0.0	
-51	450	0.018234078265204418	3.636859499117872E-4	
30	200	0.0	0.0	
-43	200	0.1684027777777778	0.0031547765054176454	
22	450	0.0	0.0	
35	50	0.0	0.0	
-48	350	0.020982976416645958	3.922998637303487E-4	
27	300	0.0	0.0	
-40	100	0.0	0.0	
-53	500	0.089262181771505	0.001762050115547	
32	150	0.0	0.0	
-45	250	0.004628892639419697	8.551271948360253E-5	
24	400	0.0	0.0	
-37	0	0.0	0.0	
37	0	0.0	0.0	
-50	400	0.032601798298982014	6.247203885285033E-4	
29	250	0.0	0.0	
-42	150	0.0	0.0	
21	500	0.0	0.0	
34	100	0.0	0.0	
-47	300	0.06519583668682583	0.0011933085640487688	
26	350	0.0	0.0	
-39	50	0.0	0.0	
-52	450	0.2710239067150337	0.0054056797129446565	
31	200	0.0	0.0	
-44	200	0.0	0.0	
23	450	0.0	0.0	
36	50	0.0	0.0	
-49	350	0.033241133136296695	6.21479609978804E-4	
28	300	0.0	0.0	
-41	100	0.0	0.0	
-54	500	0.14195908034237198	0.0028022955405743156	
33	150	0.0	0.0	
-46	250	0.022619514286500067	4.1786585490548534E-4	
25	400	0.0	0.0	
-38	0	0.0	0.0	
38	0	0.0	0.0	
-51	400	0.13299343514755063	0.00254843949757558	
30	250	0.0	0.0	
-43	150	0.0	0.0	
22	500	0.0	0.0	
35	100	0.0	0.0	
-48	300	0.10269991711795734	0.0018797625255221485	
27	350	0.0	0.0	
-40	50	0.0	0.0	
-53	450	0.18753101907202363	0.0037403808307263395	
32	200	0.0	0.0	
-45	200	0.010134556638481108	1.898559014156811E-4	
24	450	0.0	0.0	
37	50	0.0	0.0	
-50	350	0.037221725563129214	6.959011713247739E-4	
29	300	0.0	0.0	
-42	100	0.0	0.0	
-55	500	0.16253758033496482	0.0032085185072339485	
34	150	0.0	0.0	
-47	250	0.09782257242659778	0.0018071437051365138	
26	400	0.0	0.0	
-39	0	0.0	0.0	
39	0	0.0	0.0	
-52	400	0.08476445905291675	0.0016242688611014455	
31	250	0.0	0.0	
-44	150	0.0	0.0	
23	500	0.0	0.0	
36	100	0.0	0.0	
-49	300	0.04303217599177074	7.876371674973889E-4	
28	350	0.0	0.0	
-41	50	0.0	0.0	
-54	450	0.18628884151322417	0.0037156051048102576	
33	200	0.0	0.0	
-46	200	0.004285767181357537	8.028749756894407E-5	
25	450	0.0	0.0	
38	50	0.0	0.0	
-51	350	0.10848635469974491	0.002028271934364358	
30	300	0.0	0.0	
-43	100	0.0	0.0	
-56	500	0.31735857654266014	0.006264710377551389	
35	150	0.0	0.0	
-48	250	0.055065254111083456	0.001017258336906403	
27	400	0.0	0.0	
-40	0	0.0	0.0	
40	0	0.0	0.0	
-53	400	0.12789376775574107	0.0024507189312080223	
32	250	0.0	0.0	
-45	150	0.05925201644277783	0.0010886271578667735	
24	500	0.0	0.0	
37	100	0.0	0.0	
-50	300	0.08241165894706962	0.0015084174603265223	
29	350	0.0	0.0	
-42	50	0.0	0.0	
-55	450	0.29241920294131357	0.005832417413558087	
34	200	0.0	0.0	
-47	200	0.09676194408489094	0.0018126916422980279	
26	450	0.0	0.0	
39	50	0.0	0.0	
-52	350	0.13384603616304142	0.0025023991213159657	
31	300	0.0	0.0	
-44	100	0.0	0.0	
-57	500	0.38145532202038657	0.007529990651165188	
36	150	0.0	0.0	
-49	250	0.07471567069306115	0.0013802740064859094	
28	400	0.0	0.0	
-41	0	0.0	0.0	
41	0	0.0	0.0	
-54	400	0.22633609330626508	0.004337085054376542	
33	250	0.0	0.0	
-46	150	0.046847739357700514	8.607254978184493E-4	
25	500	0.0	0.0	
38	100	0.0	0.0	
-51	300	0.16759408049820598	0.00306754942808795	
30	350	0.0	0.0	
-43	50	0.0	0.0	
-56	450	0.19311981823680666	0.0038518516549461194	
35	200	0.0	0.0	
-48	200	0.041383503162147804	7.752586104019045E-4	
27	450	0.0	0.0	
40	50	0.0	0.0	
-53	350	0.156610628123573	0.0029280082506723164	
32	300	0.0	0.0	
-45	100	0.0	0.0	
-58	500	0.36102879627797757	0.007126767681142228	
37	150	0.0	0.0	
-50	250	0.019946260802559852	3.6848100347600804E-4	
29	400	0.0	0.0	
-42	0	0.0	0.0	
42	0	0.0	0.0	
-55	400	0.29632632419026006	0.005678248012016652	
34	250	0.0	0.0	
-47	150	0.021111111111111112	3.878708315436549E-4	
26	500	0.0	0.0	
39	100	0.0	0.0	
